feature,shap_value,feature_value
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.19809045,0.0
Feature_16,0.0,0.0
Feature_16,0.0038870948,0.0
Feature_16,-0.112156376,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.0015747026,0.0
Feature_16,0.0068460386,0.0
Feature_16,0.0,0.0
Feature_16,-0.38441083,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.09012043,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.07937649,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.29895082116127014
Feature_16,0.0,0.31867215037345886
Feature_16,-0.07216438,0.0
Feature_16,-0.023747806,0.0
Feature_16,0.0,0.0
Feature_16,0.0011315952,0.0
Feature_16,-0.0071907453,0.0
Feature_16,0.0011417975,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.007924734,0.0
Feature_16,0.0,0.0
Feature_16,-0.0043562055,0.0
Feature_16,-0.08178452,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.13952145,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.012545593,0.0
Feature_16,-0.053371683,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.255967378616333
Feature_16,0.0,0.40817826986312866
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.47870693,-0.3835377053273786
Feature_16,0.4324981,-0.7198432759392732
Feature_16,-0.090218194,-0.016835330346302108
Feature_16,-0.16840997,0.5829192191112734
Feature_16,-1.0161867,-0.3985009355307922
Feature_16,-0.21723714,-0.15285206487995526
Feature_16,-1.3853146,-0.11656944911424856
Feature_16,-3.7692559,-0.5741360553500311
Feature_16,0.0,0.0
Feature_16,0.0,1.0
Feature_16,0.0,0.0
Feature_16,0.76394564,1.0
Feature_16,-0.020478569,0.0
Feature_16,0.04251065,0.0
Feature_16,0.009720867,0.0
Feature_16,-0.17556116,0.0
Feature_16,-0.06296819,0.0
Feature_16,0.00406483,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.103106946,0.5442090630531311
Feature_16,-0.21478306,0.593226969242096
Feature_16,0.0,0.0
Feature_16,-0.005872815,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.041172635,0.0
Feature_16,0.0048281383,0.0
Feature_16,-0.051761664,0.0
Feature_16,0.0,0.0
Feature_16,-0.0039508604,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.593226969242096
Feature_16,0.0,0.0
Feature_16,-0.9803928,0.0
Feature_16,-0.0047998857,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.09165774,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.19426113,0.0
Feature_16,0.0,0.0
Feature_16,0.0038870948,0.0
Feature_16,-0.08452935,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.0015747026,0.0
Feature_16,0.0068460386,0.0
Feature_16,0.0,0.0
Feature_16,-0.396534,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.044988964,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.06183416,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.059515256,0.0
Feature_16,-0.023747806,0.0
Feature_16,0.0,0.0
Feature_16,0.0011315952,0.0
Feature_16,0.0014513321,0.0
Feature_16,0.0011417975,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.007924734,0.0
Feature_16,0.0,0.0
Feature_16,-0.0043562055,0.0
Feature_16,-0.08178452,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,-0.1444657,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_16,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.012545593,0.0
Feature_17,-0.033908278,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.15891153,0.09376458480127849
Feature_17,0.7854104,-0.26060029240639937
Feature_17,-0.13603039,0.20957887694261018
Feature_17,-0.09425316,0.5829192191112734
Feature_17,-1.2074103,-0.3985009355307922
Feature_17,-0.1633751,-0.3720830176102898
Feature_17,-1.5071504,-0.3702750352908572
Feature_17,-3.8069644,-0.4631935459480648
Feature_17,0.0,0.0
Feature_17,0.0,1.0
Feature_17,0.0,1.0
Feature_17,-0.15759355,0.0
Feature_17,-0.052808598,0.0
Feature_17,0.04024581,0.0
Feature_17,0.013449753,0.0
Feature_17,-0.14883687,0.0
Feature_17,-0.025369812,0.0
Feature_17,0.00406483,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.023875793,0.0
Feature_17,0.027815768,0.0
Feature_17,0.0,0.0
Feature_17,-0.005872815,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.041172635,0.0
Feature_17,0.0048281383,0.0
Feature_17,-0.067675,0.0
Feature_17,0.0,0.0
Feature_17,-0.0039508604,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.7942262,0.0
Feature_17,-0.0047998857,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.091474116,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.4381923973560333
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.21735972,0.0
Feature_17,0.0,0.0
Feature_17,0.0038870948,0.0
Feature_17,-0.10458102,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.0015747026,0.0
Feature_17,0.0068460386,0.0
Feature_17,0.0,0.0
Feature_17,0.7376149,0.2332279533147812
Feature_17,0.0,0.49160873889923096
Feature_17,0.0,0.49160873889923096
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.043642893,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0682052,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.05707231,0.0
Feature_17,-0.023747806,0.0
Feature_17,0.0,0.0
Feature_17,0.0011315952,0.0
Feature_17,-0.020482484,0.0
Feature_17,0.0011417975,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.007924734,0.0
Feature_17,0.0,0.0
Feature_17,-0.006872995,0.0
Feature_17,-0.08178452,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.12819535,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.29654940962791443
Feature_17,0.0,0.3133455514907837
Feature_17,0.0,0.2900117337703705
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.012545593,0.0
Feature_17,-0.053371683,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.06264424,1.1080319513246748
Feature_17,-0.50457287,2.0356146252579697
Feature_17,0.037161063,-1.8281489886576003
Feature_17,0.5688366,-1.9461896359246829
Feature_17,1.8100797,1.7811751847504191
Feature_17,0.4310116,2.2586884151537245
Feature_17,0.9715254,2.0580498609709705
Feature_17,3.3978539,2.865081736110921
Feature_17,0.0,0.0
Feature_17,0.0,1.0
Feature_17,0.0,0.0
Feature_17,-0.13863364,0.0
Feature_17,0.07048051,1.0
Feature_17,0.13774405,0.0
Feature_17,0.021487016,0.0
Feature_17,-0.08800154,0.0
Feature_17,0.10985716,0.4365138113498688
Feature_17,0.018631455,0.0
Feature_17,0.0,0.6071691513061523
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.031599656,0.0
Feature_17,0.041853346,0.0
Feature_17,0.0,0.0
Feature_17,-0.0017294579,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.0126252575,0.0
Feature_17,0.020581026,0.0
Feature_17,0.06434257,0.0
Feature_17,0.0,0.0
Feature_17,0.006663314,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.111647725,0.2708263397216797
Feature_17,-0.009214105,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.028630584,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,-0.06430298,0.0
Feature_17,0.0,0.0
Feature_17,-0.009112947,0.41150882840156555
Feature_17,0.41494676,0.4451009929180145
Feature_17,0.0,0.0
Feature_17,0.0,0.0
Feature_17,0.05700632,0.0
Feature_17,0.0068087764,0.0
Feature_17,0.0,0.0
Feature_17,0.035573665,0.0
Feature_17,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.08075501,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.08777025,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.014983153,0.0
Feature_18,-0.009082772,0.0
Feature_18,0.0,0.0
Feature_18,0.0035591598,0.0
Feature_18,0.010336698,0.0
Feature_18,0.0035911836,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0012358547,0.0
Feature_18,0.0,0.0
Feature_18,0.010015618,0.0
Feature_18,-0.02216531,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.15049337,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0037999882,0.0
Feature_18,-0.016187169,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.013249144,-0.025560987730885786
Feature_18,-0.38792303,1.4615608958418773
Feature_18,-0.068341814,0.43599308423152244
Feature_18,0.6490939,0.1614010766052807
Feature_18,1.8216852,1.365998780887333
Feature_18,-0.1236008,0.9433026987717175
Feature_18,1.0125158,1.1882021369368827
Feature_18,4.178861,1.4228291138853604
Feature_18,0.0,1.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.63265413,1.0
Feature_18,-0.005996651,0.0
Feature_18,0.14637583,0.0
Feature_18,0.021487016,0.0
Feature_18,-0.14593342,0.0
Feature_18,-0.071504354,0.0
Feature_18,0.018631455,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.039348636,0.0
Feature_18,0.042234346,0.0
Feature_18,0.0,0.0
Feature_18,-0.0017294579,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0126252575,0.0
Feature_18,0.020581026,0.33414170145988464
Feature_18,0.06531621,0.1874341070652008
Feature_18,0.0,0.0
Feature_18,0.005791884,0.2836107909679413
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.41835245,0.0
Feature_18,-0.009214105,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.031901002,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0884366,0.2759299576282501
Feature_18,0.0,0.2759299576282501
Feature_18,0.00579187,0.0
Feature_18,-0.061180905,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.06514236,0.29219725728034973
Feature_18,0.0068087764,0.31733638048171997
Feature_18,0.0,0.0
Feature_18,-0.13690948,0.16259635984897614
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.065131396,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.084322155,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.006092297,0.0
Feature_18,-0.009082772,0.0
Feature_18,0.0,0.0
Feature_18,0.0035591598,0.0
Feature_18,-0.0001476733,0.27009478211402893
Feature_18,0.0035911836,0.2985404431819916
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0012358547,0.0
Feature_18,0.0,0.0
Feature_18,0.010015618,0.2657411992549896
Feature_18,-0.02401626,0.2522739768028259
Feature_18,0.0,0.0
Feature_18,0.0,0.33414170145988464
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.15569875,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,-0.0037999882,0.0
Feature_18,-0.018637206,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.11441742,0.21309015733344275
Feature_18,-0.31358328,0.7152910476009574
Feature_18,-0.035709623,1.3416499133871715
Feature_18,-1.0505961,1.4259555041232588
Feature_18,-0.998712,0.32805777122961405
Feature_18,-0.09394361,0.2856098405807138
Feature_18,-1.4799415,0.06464882672618635
Feature_18,0.84076875,0.4243465292676647
Feature_18,0.0,0.0
Feature_18,0.0,1.0
Feature_18,0.0,0.0
Feature_18,-0.25051358,0.0
Feature_18,-0.052808598,0.0
Feature_18,-0.1718376,1.0
Feature_18,0.009179737,0.0
Feature_18,-0.30878577,0.0
Feature_18,-0.10527739,0.0
Feature_18,0.005166251,0.0
Feature_18,0.0,0.49156635999679565
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.0,0.0
Feature_18,0.016786072,0.0
Feature_19,0.013513567,0.0
Feature_19,0.0,0.0
Feature_19,-0.0017294579,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.037845336,0.0
Feature_19,0.005046442,0.0
Feature_19,0.0389065,0.0
Feature_19,0.0,0.0
Feature_19,0.0051639057,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.19881448,0.2192619889974594
Feature_19,-0.028639423,0.0
Feature_19,0.0,0.4708395004272461
Feature_19,0.0,0.0
Feature_19,-0.06005481,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.28876492,0.0
Feature_19,0.0,0.0
Feature_19,-0.0077662608,0.33315905928611755
Feature_19,-0.12348752,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0007050894,0.0
Feature_19,0.0067749238,0.0
Feature_19,0.0,0.0
Feature_19,-0.41460788,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.63033843,0.35732367634773254
Feature_19,0.0,0.3906950354576111
Feature_19,0.0,0.0
Feature_19,-1.8507558,0.3118959367275238
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.16675581,0.0
Feature_19,-0.023747806,0.0
Feature_19,0.0,0.0
Feature_19,0.0015200636,0.0
Feature_19,-0.014104446,0.0
Feature_19,0.0015337633,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.00304719,0.0
Feature_19,0.0,0.0
Feature_19,0.0132193845,0.0
Feature_19,-0.026372647,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.2564075,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.012545593,0.0
Feature_19,-0.04456203,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.30034083,-0.2642121327952143
Feature_19,-0.42123803,2.0356146252579697
Feature_19,0.020325806,-2.0545631959465127
Feature_19,0.54838943,-2.3677077784306757
Feature_19,1.8041712,2.092557487647732
Feature_19,0.44762376,2.2586884151537245
Feature_19,0.8098133,1.6231259989539268
Feature_19,3.365109,2.865081736110921
Feature_19,0.0,0.0
Feature_19,0.0,1.0
Feature_19,0.0,0.0
Feature_19,-0.14207116,0.0
Feature_19,0.07048051,1.0
Feature_19,0.13774405,0.0
Feature_19,0.021487016,0.0
Feature_19,-0.08716962,0.0
Feature_19,0.10985716,0.4365138113498688
Feature_19,0.018631455,0.0
Feature_19,0.0,0.6071691513061523
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.032813236,0.0
Feature_19,0.041853346,0.0
Feature_19,0.0,0.0
Feature_19,-0.0017294579,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.0126252575,0.0
Feature_19,0.020581026,0.0
Feature_19,0.059003323,0.0
Feature_19,0.0,0.0
Feature_19,0.006663314,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.46885157,0.2708263397216797
Feature_19,-0.009214105,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.028630584,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.065611854,0.0
Feature_19,0.0,0.0
Feature_19,-0.009112947,0.41150882840156555
Feature_19,0.39307854,0.4451009929180145
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.06514236,0.0
Feature_19,0.0068087764,0.0
Feature_19,0.0,0.0
Feature_19,-0.034108534,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.079776965,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.084965125,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.00745358,0.0
Feature_19,-0.009082772,0.0
Feature_19,0.0,0.0
Feature_19,0.0035591598,0.0
Feature_19,0.010336698,0.0
Feature_19,0.0035911836,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.0012358547,0.0
Feature_19,0.0,0.0
Feature_19,0.010015618,0.0
Feature_19,-0.02216531,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,-0.15004233,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_19,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.0037999882,0.0
Feature_20,-0.016187169,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.05028347,0.39207851613168915
Feature_20,-0.6507262,0.600480301717739
Feature_20,0.033982564,0.798255815893782
Feature_20,0.07602943,0.7515264761136705
Feature_20,-0.69006294,0.5356459731611535
Feature_20,-0.056409676,0.9433026987717175
Feature_20,1.773705,1.0069838610964477
Feature_20,0.7295464,0.4243465292676647
Feature_20,0.0,1.0
Feature_20,0.0,0.0
Feature_20,0.0,1.0
Feature_20,-0.14889517,0.0
Feature_20,-0.040449195,0.0
Feature_20,0.04112614,0.0
Feature_20,0.013449753,0.0
Feature_20,-0.25276852,0.0
Feature_20,0.0804255,0.7255338430404663
Feature_20,0.008160235,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.030308925,0.0
Feature_20,0.017800415,0.0
Feature_20,0.0,0.0
Feature_20,-0.0011363609,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.012255065,0.0
Feature_20,0.008965781,0.0
Feature_20,0.05074148,0.0
Feature_20,0.0,0.0
Feature_20,0.0064863013,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,1.0737598,0.45014306902885437
Feature_20,-0.028639423,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.047200635,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.18120338,0.0
Feature_20,0.0,0.0
Feature_20,0.00579187,0.0
Feature_20,-0.1086676,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.013892652,0.0
Feature_20,0.015333235,0.0
Feature_20,0.0,0.0
Feature_20,-1.3732474,0.5205495357513428
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.1064574,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.16969995,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.08592822,0.0
Feature_20,-0.009676937,0.0
Feature_20,0.0,0.0
Feature_20,0.0015219562,0.0
Feature_20,0.017333314,0.0
Feature_20,0.0015356729,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.0012358547,0.0
Feature_20,0.0,0.0
Feature_20,0.009485239,0.0
Feature_20,-0.021502174,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.15888281,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.0037999882,0.0
Feature_20,-0.03676955,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.20736854,-1.5767934306490212
Feature_20,0.3383489,-1.69573461594663
Feature_20,-0.0054612393,-1.1489063667908634
Feature_20,0.5766374,-1.1031533509126974
Feature_20,-1.38349,-1.3326478442227379
Feature_20,-0.24857834,-1.4682377812619625
Feature_20,-1.3836164,-1.385097379997293
Feature_20,-3.9082637,-0.9069635835559298
Feature_20,0.0,1.0
Feature_20,0.0,0.0
Feature_20,0.0,0.0
Feature_20,-0.21225512,0.0
Feature_20,-0.052808598,0.0
Feature_20,0.03506403,0.0
Feature_20,-0.14103013,1.0
Feature_20,-0.17143422,0.0
Feature_20,-0.053512402,0.0
